sheet_name,row_number,series_label,period,value,variable
Summary 2,21,Over 95% Per cent,2010-Q4,0.599,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2011-Q1,0.467,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2011-Q2,0.369,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2011-Q3,0.352,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2011-Q4,0.388,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2012-Q1,0.365,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2012-Q2,0.638,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2012-Q3,0.444,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2012-Q4,0.372,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2013-Q1,0.478,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2013-Q2,0.449,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2013-Q3,0.424,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2013-Q4,0.404,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2014-Q1,0.458,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2014-Q2,0.426,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2014-Q3,0.342,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2014-Q4,0.332,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2015-Q1,0.411,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2015-Q2,0.302,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2015-Q3,0.241,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2015-Q4,0.244,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2016-Q1,0.27,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2016-Q2,0.221,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2016-Q3,0.291,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2016-Q4,0.392,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2017-Q1,0.249,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2017-Q2,0.272,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2017-Q3,0.25,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2017-Q4,0.295,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2018-Q1,0.224,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2018-Q2,0.178,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2018-Q3,0.246,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2018-Q4,0.203,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2019-Q1,0.187,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2019-Q2,0.279,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2019-Q3,0.253,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2019-Q4,0.267,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2020-Q1,0.281,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2020-Q2,0.284,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2020-Q3,0.31,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2020-Q4,0.16,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2021-Q1,0.147,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2021-Q2,0.253,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2021-Q3,0.301,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2021-Q4,0.235,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2022-Q1,0.186,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2022-Q2,0.195,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2022-Q3,0.242,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2022-Q4,0.248,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2023-Q1,0.273,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2023-Q2,0.264,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2023-Q3,0.3,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2023-Q4,0.335,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2024-Q1,0.302,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2024-Q2,0.326,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2024-Q3,0.308,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2024-Q4,0.217,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2025-Q1,0.235,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2025-Q2,0.328,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2025-Q3,0.369,ltv_gt_95_pct
Summary 2,21,Over 95% Per cent,2025-Q4,0.512,ltv_gt_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2007-Q1,5.311,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2007-Q2,5.732,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2007-Q3,4.958,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2007-Q4,4.888,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2008-Q1,4.172,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2008-Q2,4.966,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2008-Q3,3.314,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2008-Q4,2.817,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2009-Q1,1.386,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2009-Q2,1.054,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2009-Q3,0.677,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2009-Q4,0.551,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2010-Q1,0.573,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2010-Q2,0.917,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2010-Q3,1.031,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2010-Q4,0.906,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2011-Q1,0.706,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2011-Q2,0.771,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2011-Q3,0.717,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2011-Q4,0.81,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2012-Q1,1.137,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2012-Q2,1.02,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2012-Q3,1.112,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2012-Q4,1.029,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2013-Q1,1.017,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2013-Q2,1.315,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2013-Q3,1.052,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2013-Q4,1.19,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2014-Q1,2.272,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2014-Q2,3.05,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2014-Q3,2.886,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2014-Q4,2.345,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2015-Q1,2.081,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2015-Q2,2.367,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2015-Q3,2.31,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2015-Q4,2.322,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2016-Q1,1.887,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2016-Q2,2.894,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2016-Q3,3.303,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2016-Q4,2.971,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2017-Q1,2.789,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2017-Q2,3.412,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2017-Q3,3.047,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2017-Q4,2.6,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2018-Q1,2.299,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2018-Q2,2.692,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2018-Q3,2.949,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2018-Q4,3.078,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2019-Q1,3.264,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2019-Q2,3.955,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2019-Q3,4.325,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2019-Q4,4.147,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2020-Q1,3.804,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2020-Q2,3.532,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2020-Q3,2.573,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2020-Q4,0.843,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2021-Q1,0.732,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2021-Q2,1.527,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2021-Q3,3.101,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2021-Q4,3.188,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2022-Q1,3.066,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2022-Q2,3.492,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2022-Q3,3.95,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2022-Q4,3.795,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2023-Q1,2.854,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2023-Q2,3.121,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2023-Q3,3.455,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2023-Q4,3.706,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2024-Q1,3.413,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2024-Q2,4.089,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2024-Q3,4.564,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2024-Q4,4.447,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2025-Q1,4.693,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2025-Q2,4.7,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2025-Q3,5.195,ltv_90_95_pct
Summary 2,24,Over 90 < = 95% Per cent,2025-Q4,5.906,ltv_90_95_pct
Summary 2,25,Over 95% Per cent,2007-Q1,3.473,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2007-Q2,3.472,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2007-Q3,3.891,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2007-Q4,3.587,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2008-Q1,2.733,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2008-Q2,2.073,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2008-Q3,0.85,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2008-Q4,0.792,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2009-Q1,0.502,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2009-Q2,0.502,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2009-Q3,0.335,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2009-Q4,0.294,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2010-Q1,0.305,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2010-Q2,0.304,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2010-Q3,0.318,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2010-Q4,0.303,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2011-Q1,0.183,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2011-Q2,0.106,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2011-Q3,0.179,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2011-Q4,0.238,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2012-Q1,0.171,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2012-Q2,0.3,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2012-Q3,0.265,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2012-Q4,0.196,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2013-Q1,0.254,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2013-Q2,0.286,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2013-Q3,0.269,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2013-Q4,0.297,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2014-Q1,0.332,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2014-Q2,0.305,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2014-Q3,0.23,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2014-Q4,0.202,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2015-Q1,0.207,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2015-Q2,0.192,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2015-Q3,0.122,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2015-Q4,0.145,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2016-Q1,0.164,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2016-Q2,0.141,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2016-Q3,0.158,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2016-Q4,0.161,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2017-Q1,0.144,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2017-Q2,0.152,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2017-Q3,0.136,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2017-Q4,0.153,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2018-Q1,0.119,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2018-Q2,0.099,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2018-Q3,0.149,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2018-Q4,0.109,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2019-Q1,0.114,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2019-Q2,0.142,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2019-Q3,0.157,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2019-Q4,0.157,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2020-Q1,0.176,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2020-Q2,0.2,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2020-Q3,0.225,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2020-Q4,0.093,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2021-Q1,0.089,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2021-Q2,0.149,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2021-Q3,0.195,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2021-Q4,0.174,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2022-Q1,0.131,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2022-Q2,0.134,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2022-Q3,0.177,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2022-Q4,0.179,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2023-Q1,0.187,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2023-Q2,0.158,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2023-Q3,0.172,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2023-Q4,0.194,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2024-Q1,0.179,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2024-Q2,0.224,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2024-Q3,0.198,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2024-Q4,0.132,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2025-Q1,0.151,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2025-Q2,0.21,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2025-Q3,0.25,ltv_gt_95_pct
Summary 2,25,Over 95% Per cent,2025-Q4,0.375,ltv_gt_95_pct
Summary 2,26,All over 90% Per cent,2007-Q1,8.784,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2007-Q2,9.204,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2007-Q3,8.849,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2007-Q4,8.475,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2008-Q1,6.905,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2008-Q2,7.039,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2008-Q3,4.165,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2008-Q4,3.609,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2009-Q1,1.889,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2009-Q2,1.556,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2009-Q3,1.012,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2009-Q4,0.846,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2010-Q1,0.878,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2010-Q2,1.221,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2010-Q3,1.349,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2010-Q4,1.209,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2011-Q1,0.889,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2011-Q2,0.878,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2011-Q3,0.896,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2011-Q4,1.048,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2012-Q1,1.309,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2012-Q2,1.32,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2012-Q3,1.378,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2012-Q4,1.225,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2013-Q1,1.271,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2013-Q2,1.601,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2013-Q3,1.321,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2013-Q4,1.487,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2014-Q1,2.604,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2014-Q2,3.355,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2014-Q3,3.116,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2014-Q4,2.547,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2015-Q1,2.288,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2015-Q2,2.559,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2015-Q3,2.432,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2015-Q4,2.467,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2016-Q1,2.051,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2016-Q2,3.035,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2016-Q3,3.461,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2016-Q4,3.132,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2017-Q1,2.933,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2017-Q2,3.564,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2017-Q3,3.182,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2017-Q4,2.752,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2018-Q1,2.418,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2018-Q2,2.791,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2018-Q3,3.098,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2018-Q4,3.187,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2019-Q1,3.378,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2019-Q2,4.097,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2019-Q3,4.482,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2019-Q4,4.304,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2020-Q1,3.981,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2020-Q2,3.732,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2020-Q3,2.798,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2020-Q4,0.935,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2021-Q1,0.821,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2021-Q2,1.676,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2021-Q3,3.297,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2021-Q4,3.362,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2022-Q1,3.197,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2022-Q2,3.626,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2022-Q3,4.126,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2022-Q4,3.974,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2023-Q1,3.041,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2023-Q2,3.279,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2023-Q3,3.626,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2023-Q4,3.901,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2024-Q1,3.592,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2024-Q2,4.313,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2024-Q3,4.763,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2024-Q4,4.579,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2025-Q1,4.844,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2025-Q2,4.91,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2025-Q3,5.445,ltv_gt_90_pct
Summary 2,26,All over 90% Per cent,2025-Q4,6.282,ltv_gt_90_pct
Summary 2,29,Loans with impaired credit history Per cent,2007-Q1,3.589,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2007-Q2,3.417,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2007-Q3,3.581,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2007-Q4,3.228,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2008-Q1,2.399,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2008-Q2,2.156,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2008-Q3,1.585,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2008-Q4,0.932,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2009-Q1,0.728,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2009-Q2,0.423,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2009-Q3,0.33,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2009-Q4,0.328,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2010-Q1,0.354,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2010-Q2,0.392,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2010-Q3,0.369,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2010-Q4,0.32,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2011-Q1,0.327,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2011-Q2,0.355,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2011-Q3,0.37,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2011-Q4,0.355,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2012-Q1,0.289,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2012-Q2,0.272,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2012-Q3,0.252,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2012-Q4,0.29,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2013-Q1,0.258,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2013-Q2,0.211,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2013-Q3,0.199,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2013-Q4,0.199,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2014-Q1,0.196,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2014-Q2,0.188,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2014-Q3,0.198,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2014-Q4,0.221,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2015-Q1,0.194,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2015-Q2,0.198,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2015-Q3,0.189,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2015-Q4,0.256,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2016-Q1,0.237,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2016-Q2,0.261,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2016-Q3,0.252,impaired_credit_history_pct
