sheet_name,row_number,series_label,period,value
Summary 3,19,Number of loan accounts Units,2007-Q1,258659.0
Summary 3,19,Number of loan accounts Units,2007-Q2,267210.0
Summary 3,19,Number of loan accounts Units,2007-Q3,273541.0
Summary 3,19,Number of loan accounts Units,2007-Q4,288546.0
Summary 3,19,Number of loan accounts Units,2008-Q1,299588.0
Summary 3,19,Number of loan accounts Units,2008-Q2,309817.0
Summary 3,19,Number of loan accounts Units,2008-Q3,340963.0
Summary 3,19,Number of loan accounts Units,2008-Q4,377222.0
Summary 3,19,Number of loan accounts Units,2009-Q1,399365.0
Summary 3,19,Number of loan accounts Units,2009-Q2,395464.0
Summary 3,19,Number of loan accounts Units,2009-Q3,386998.0
Summary 3,19,Number of loan accounts Units,2009-Q4,370639.0
Summary 3,19,Number of loan accounts Units,2010-Q1,361750.0
Summary 3,19,Number of loan accounts Units,2010-Q2,352680.0
Summary 3,19,Number of loan accounts Units,2010-Q3,343633.0
Summary 3,19,Number of loan accounts Units,2010-Q4,343459.0
Summary 3,19,Number of loan accounts Units,2011-Q1,337031.0
Summary 3,19,Number of loan accounts Units,2011-Q2,332709.0
Summary 3,19,Number of loan accounts Units,2011-Q3,324275.0
Summary 3,19,Number of loan accounts Units,2011-Q4,313224.0
Summary 3,19,Number of loan accounts Units,2012-Q1,302976.0
Summary 3,19,Number of loan accounts Units,2012-Q2,296484.0
Summary 3,19,Number of loan accounts Units,2012-Q3,303163.0
Summary 3,19,Number of loan accounts Units,2012-Q4,297572.0
Summary 3,19,Number of loan accounts Units,2013-Q1,299224.0
Summary 3,19,Number of loan accounts Units,2013-Q2,291647.0
Summary 3,19,Number of loan accounts Units,2013-Q3,279118.0
Summary 3,19,Number of loan accounts Units,2013-Q4,263665.0
Summary 3,19,Number of loan accounts Units,2014-Q1,254204.0
Summary 3,19,Number of loan accounts Units,2014-Q2,238899.0
Summary 3,19,Number of loan accounts Units,2014-Q3,228517.0
Summary 3,19,Number of loan accounts Units,2014-Q4,217981.0
Summary 3,19,Number of loan accounts Units,2015-Q1,210261.0
Summary 3,19,Number of loan accounts Units,2015-Q2,209699.0
Summary 3,19,Number of loan accounts Units,2015-Q3,197866.0
Summary 3,19,Number of loan accounts Units,2015-Q4,193793.0
Summary 3,19,Number of loan accounts Units,2016-Q1,199163.0
Summary 3,19,Number of loan accounts Units,2016-Q2,210796.0
Summary 3,19,Number of loan accounts Units,2016-Q3,211230.0
Summary 3,19,Number of loan accounts Units,2016-Q4,208405.0
Summary 3,19,Number of loan accounts Units,2017-Q1,204881.0
Summary 3,19,Number of loan accounts Units,2017-Q2,195440.0
Summary 3,19,Number of loan accounts Units,2017-Q3,190761.0
Summary 3,19,Number of loan accounts Units,2017-Q4,187051.0
Summary 3,19,Number of loan accounts Units,2018-Q1,185317.0
Summary 3,19,Number of loan accounts Units,2018-Q2,184589.0
Summary 3,19,Number of loan accounts Units,2018-Q3,185595.0
Summary 3,19,Number of loan accounts Units,2018-Q4,184373.0
Summary 3,19,Number of loan accounts Units,2019-Q1,182545.0
Summary 3,19,Number of loan accounts Units,2019-Q2,181049.0
Summary 3,19,Number of loan accounts Units,2019-Q3,174053.0
Summary 3,19,Number of loan accounts Units,2019-Q4,170499.0
Summary 3,19,Number of loan accounts Units,2020-Q1,172941.0
Summary 3,19,Number of loan accounts Units,2020-Q2,172174.0
Summary 3,19,Number of loan accounts Units,2020-Q3,168626.0
Summary 3,19,Number of loan accounts Units,2020-Q4,170757.0
Summary 3,19,Number of loan accounts Units,2021-Q1,170647.0
Summary 3,19,Number of loan accounts Units,2021-Q2,164128.0
Summary 3,19,Number of loan accounts Units,2021-Q3,158602.0
Summary 3,19,Number of loan accounts Units,2021-Q4,154473.0
Summary 3,19,Number of loan accounts Units,2022-Q1,152855.0
Summary 3,19,Number of loan accounts Units,2022-Q2,151454.0
Summary 3,19,Number of loan accounts Units,2022-Q3,147095.0
Summary 3,19,Number of loan accounts Units,2022-Q4,150989.0
Summary 3,19,Number of loan accounts Units,2023-Q1,156475.0
Summary 3,19,Number of loan accounts Units,2023-Q2,165365.0
Summary 3,19,Number of loan accounts Units,2023-Q3,178993.0
Summary 3,19,Number of loan accounts Units,2023-Q4,188932.0
Summary 3,19,Number of loan accounts Units,2024-Q1,190670.0
Summary 3,19,Number of loan accounts Units,2024-Q2,190736.0
Summary 3,19,Number of loan accounts Units,2024-Q3,186566.0
Summary 3,19,Number of loan accounts Units,2024-Q4,183663.0
Summary 3,19,Number of loan accounts Units,2025-Q1,182095.0
Summary 3,19,Number of loan accounts Units,2025-Q2,178728.0
Summary 3,19,Number of loan accounts Units,2025-Q3,171834.0
Summary 3,19,Number of loan accounts Units,2025-Q4,170512.0
Summary 3,20,Balances outstanding £ millions,2007-Q1,21916.866
Summary 3,20,Balances outstanding £ millions,2007-Q2,23041.773
Summary 3,20,Balances outstanding £ millions,2007-Q3,24262.272
Summary 3,20,Balances outstanding £ millions,2007-Q4,26236.605
Summary 3,20,Balances outstanding £ millions,2008-Q1,28439.189
Summary 3,20,Balances outstanding £ millions,2008-Q2,30292.753
Summary 3,20,Balances outstanding £ millions,2008-Q3,35051.181
Summary 3,20,Balances outstanding £ millions,2008-Q4,40437.987
Summary 3,20,Balances outstanding £ millions,2009-Q1,43572.226
Summary 3,20,Balances outstanding £ millions,2009-Q2,42602.252
Summary 3,20,Balances outstanding £ millions,2009-Q3,41782.925
Summary 3,20,Balances outstanding £ millions,2009-Q4,40090.571
Summary 3,20,Balances outstanding £ millions,2010-Q1,38950.669
Summary 3,20,Balances outstanding £ millions,2010-Q2,37635.65
Summary 3,20,Balances outstanding £ millions,2010-Q3,36143.396
Summary 3,20,Balances outstanding £ millions,2010-Q4,35750.035
Summary 3,20,Balances outstanding £ millions,2011-Q1,34960.895
Summary 3,20,Balances outstanding £ millions,2011-Q2,34171.719
Summary 3,20,Balances outstanding £ millions,2011-Q3,33079.035
Summary 3,20,Balances outstanding £ millions,2011-Q4,31855.269
Summary 3,20,Balances outstanding £ millions,2012-Q1,30736.164
Summary 3,20,Balances outstanding £ millions,2012-Q2,29927.375
Summary 3,20,Balances outstanding £ millions,2012-Q3,30140.03
Summary 3,20,Balances outstanding £ millions,2012-Q4,29558.269
Summary 3,20,Balances outstanding £ millions,2013-Q1,29425.844
Summary 3,20,Balances outstanding £ millions,2013-Q2,28557.12
Summary 3,20,Balances outstanding £ millions,2013-Q3,27260.163
Summary 3,20,Balances outstanding £ millions,2013-Q4,26053.043
Summary 3,20,Balances outstanding £ millions,2014-Q1,24873.554
Summary 3,20,Balances outstanding £ millions,2014-Q2,23290.384
Summary 3,20,Balances outstanding £ millions,2014-Q3,21768.696
Summary 3,20,Balances outstanding £ millions,2014-Q4,20501.189
Summary 3,20,Balances outstanding £ millions,2015-Q1,19738.873
Summary 3,20,Balances outstanding £ millions,2015-Q2,19101.877
Summary 3,20,Balances outstanding £ millions,2015-Q3,18274.287
Summary 3,20,Balances outstanding £ millions,2015-Q4,17707.176
Summary 3,20,Balances outstanding £ millions,2016-Q1,17382.224
Summary 3,20,Balances outstanding £ millions,2016-Q2,17499.599
Summary 3,20,Balances outstanding £ millions,2016-Q3,17106.967
Summary 3,20,Balances outstanding £ millions,2016-Q4,16525.359
Summary 3,20,Balances outstanding £ millions,2017-Q1,16231.11
Summary 3,20,Balances outstanding £ millions,2017-Q2,15562.294
Summary 3,20,Balances outstanding £ millions,2017-Q3,15149.011
Summary 3,20,Balances outstanding £ millions,2017-Q4,14838.621
Summary 3,20,Balances outstanding £ millions,2018-Q1,14819.821
Summary 3,20,Balances outstanding £ millions,2018-Q2,14171.507
Summary 3,20,Balances outstanding £ millions,2018-Q3,14320.541
Summary 3,20,Balances outstanding £ millions,2018-Q4,14472.044
Summary 3,20,Balances outstanding £ millions,2019-Q1,14529.881
Summary 3,20,Balances outstanding £ millions,2019-Q2,14234.337
Summary 3,20,Balances outstanding £ millions,2019-Q3,13736.27
Summary 3,20,Balances outstanding £ millions,2019-Q4,13442.268
Summary 3,20,Balances outstanding £ millions,2020-Q1,13665.641
Summary 3,20,Balances outstanding £ millions,2020-Q2,14000.292
Summary 3,20,Balances outstanding £ millions,2020-Q3,13829.005
Summary 3,20,Balances outstanding £ millions,2020-Q4,14302.955
Summary 3,20,Balances outstanding £ millions,2021-Q1,15021.357
Summary 3,20,Balances outstanding £ millions,2021-Q2,14256.865
Summary 3,20,Balances outstanding £ millions,2021-Q3,13764.559
Summary 3,20,Balances outstanding £ millions,2021-Q4,13468.32
Summary 3,20,Balances outstanding £ millions,2022-Q1,13283.758
Summary 3,20,Balances outstanding £ millions,2022-Q2,13102.924
Summary 3,20,Balances outstanding £ millions,2022-Q3,12923.388
Summary 3,20,Balances outstanding £ millions,2022-Q4,13537.691
Summary 3,20,Balances outstanding £ millions,2023-Q1,14697.209
Summary 3,20,Balances outstanding £ millions,2023-Q2,16628.627
Summary 3,20,Balances outstanding £ millions,2023-Q3,18746.842
Summary 3,20,Balances outstanding £ millions,2023-Q4,20566.975
Summary 3,20,Balances outstanding £ millions,2024-Q1,21321.886
Summary 3,20,Balances outstanding £ millions,2024-Q2,21945.151
Summary 3,20,Balances outstanding £ millions,2024-Q3,21879.545
Summary 3,20,Balances outstanding £ millions,2024-Q4,21572.167
Summary 3,20,Balances outstanding £ millions,2025-Q1,21429.832
Summary 3,20,Balances outstanding £ millions,2025-Q2,21218.251
Summary 3,20,Balances outstanding £ millions,2025-Q3,20602.337
Summary 3,20,Balances outstanding £ millions,2025-Q4,20421.489
Summary 3,21,Balances as per cent total loan balances Per cent,2007-Q1,2.059
Summary 3,21,Balances as per cent total loan balances Per cent,2007-Q2,2.079
Summary 3,21,Balances as per cent total loan balances Per cent,2007-Q3,2.132
Summary 3,21,Balances as per cent total loan balances Per cent,2007-Q4,2.262
Summary 3,21,Balances as per cent total loan balances Per cent,2008-Q1,2.415
Summary 3,21,Balances as per cent total loan balances Per cent,2008-Q2,2.549
Summary 3,21,Balances as per cent total loan balances Per cent,2008-Q3,2.93
Summary 3,21,Balances as per cent total loan balances Per cent,2008-Q4,3.368
Summary 3,21,Balances as per cent total loan balances Per cent,2009-Q1,3.636
Summary 3,21,Balances as per cent total loan balances Per cent,2009-Q2,3.547
Summary 3,21,Balances as per cent total loan balances Per cent,2009-Q3,3.472
Summary 3,21,Balances as per cent total loan balances Per cent,2009-Q4,3.321
Summary 3,21,Balances as per cent total loan balances Per cent,2010-Q1,3.229
Summary 3,21,Balances as per cent total loan balances Per cent,2010-Q2,3.113
Summary 3,21,Balances as per cent total loan balances Per cent,2010-Q3,2.979
Summary 3,21,Balances as per cent total loan balances Per cent,2010-Q4,2.947
Summary 3,21,Balances as per cent total loan balances Per cent,2011-Q1,2.884
Summary 3,21,Balances as per cent total loan balances Per cent,2011-Q2,2.813
Summary 3,21,Balances as per cent total loan balances Per cent,2011-Q3,2.717
Summary 3,21,Balances as per cent total loan balances Per cent,2011-Q4,2.614
Summary 3,21,Balances as per cent total loan balances Per cent,2012-Q1,2.516
Summary 3,21,Balances as per cent total loan balances Per cent,2012-Q2,2.446
Summary 3,21,Balances as per cent total loan balances Per cent,2012-Q3,2.456
Summary 3,21,Balances as per cent total loan balances Per cent,2012-Q4,2.406
Summary 3,21,Balances as per cent total loan balances Per cent,2013-Q1,2.395
Summary 3,21,Balances as per cent total loan balances Per cent,2013-Q2,2.321
Summary 3,21,Balances as per cent total loan balances Per cent,2013-Q3,2.208
Summary 3,21,Balances as per cent total loan balances Per cent,2013-Q4,2.103
Summary 3,21,Balances as per cent total loan balances Per cent,2014-Q1,2.0
Summary 3,21,Balances as per cent total loan balances Per cent,2014-Q2,1.863
Summary 3,21,Balances as per cent total loan balances Per cent,2014-Q3,1.733
Summary 3,21,Balances as per cent total loan balances Per cent,2014-Q4,1.627
Summary 3,21,Balances as per cent total loan balances Per cent,2015-Q1,1.565
Summary 3,21,Balances as per cent total loan balances Per cent,2015-Q2,1.502
Summary 3,21,Balances as per cent total loan balances Per cent,2015-Q3,1.426
Summary 3,21,Balances as per cent total loan balances Per cent,2015-Q4,1.371
Summary 3,21,Balances as per cent total loan balances Per cent,2016-Q1,1.332
Summary 3,21,Balances as per cent total loan balances Per cent,2016-Q2,1.329
Summary 3,21,Balances as per cent total loan balances Per cent,2016-Q3,1.285
Summary 3,21,Balances as per cent total loan balances Per cent,2016-Q4,1.235
Summary 3,21,Balances as per cent total loan balances Per cent,2017-Q1,1.2
Summary 3,21,Balances as per cent total loan balances Per cent,2017-Q2,1.154
Summary 3,21,Balances as per cent total loan balances Per cent,2017-Q3,1.107
Summary 3,21,Balances as per cent total loan balances Per cent,2017-Q4,1.076
Summary 3,21,Balances as per cent total loan balances Per cent,2018-Q1,1.056
Summary 3,21,Balances as per cent total loan balances Per cent,2018-Q2,1.007
Summary 3,21,Balances as per cent total loan balances Per cent,2018-Q3,1.008
Summary 3,21,Balances as per cent total loan balances Per cent,2018-Q4,1.002
Summary 3,21,Balances as per cent total loan balances Per cent,2019-Q1,1.001
Summary 3,21,Balances as per cent total loan balances Per cent,2019-Q2,0.971
Summary 3,21,Balances as per cent total loan balances Per cent,2019-Q3,0.925
Summary 3,21,Balances as per cent total loan balances Per cent,2019-Q4,0.898
Summary 3,21,Balances as per cent total loan balances Per cent,2020-Q1,0.906
Summary 3,21,Balances as per cent total loan balances Per cent,2020-Q2,0.924
Summary 3,21,Balances as per cent total loan balances Per cent,2020-Q3,0.906
Summary 3,21,Balances as per cent total loan balances Per cent,2020-Q4,0.928
Summary 3,21,Balances as per cent total loan balances Per cent,2021-Q1,0.962
Summary 3,21,Balances as per cent total loan balances Per cent,2021-Q2,0.898
Summary 3,21,Balances as per cent total loan balances Per cent,2021-Q3,0.859
Summary 3,21,Balances as per cent total loan balances Per cent,2021-Q4,0.835
Summary 3,21,Balances as per cent total loan balances Per cent,2022-Q1,0.815
Summary 3,21,Balances as per cent total loan balances Per cent,2022-Q2,0.795
Summary 3,21,Balances as per cent total loan balances Per cent,2022-Q3,0.775
Summary 3,21,Balances as per cent total loan balances Per cent,2022-Q4,0.808
Summary 3,21,Balances as per cent total loan balances Per cent,2023-Q1,0.877
Summary 3,21,Balances as per cent total loan balances Per cent,2023-Q2,0.994
Summary 3,21,Balances as per cent total loan balances Per cent,2023-Q3,1.12
Summary 3,21,Balances as per cent total loan balances Per cent,2023-Q4,1.23
Summary 3,21,Balances as per cent total loan balances Per cent,2024-Q1,1.277
Summary 3,21,Balances as per cent total loan balances Per cent,2024-Q2,1.309
Summary 3,21,Balances as per cent total loan balances Per cent,2024-Q3,1.306
Summary 3,21,Balances as per cent total loan balances Per cent,2024-Q4,1.281
Summary 3,21,Balances as per cent total loan balances Per cent,2025-Q1,1.259
Summary 3,21,Balances as per cent total loan balances Per cent,2025-Q2,1.243
Summary 3,21,Balances as per cent total loan balances Per cent,2025-Q3,1.197
Summary 3,21,Balances as per cent total loan balances Per cent,2025-Q4,1.177
Summary 3,27,1.5 < 2.5% in arrears Per cent,2007-Q1,0.763
Summary 3,27,1.5 < 2.5% in arrears Per cent,2007-Q2,0.762
Summary 3,27,1.5 < 2.5% in arrears Per cent,2007-Q3,0.765
Summary 3,27,1.5 < 2.5% in arrears Per cent,2007-Q4,0.811
Summary 3,27,1.5 < 2.5% in arrears Per cent,2008-Q1,0.837
Summary 3,27,1.5 < 2.5% in arrears Per cent,2008-Q2,0.863
Summary 3,27,1.5 < 2.5% in arrears Per cent,2008-Q3,0.966
Summary 3,27,1.5 < 2.5% in arrears Per cent,2008-Q4,1.097
Summary 3,27,1.5 < 2.5% in arrears Per cent,2009-Q1,1.129
Summary 3,27,1.5 < 2.5% in arrears Per cent,2009-Q2,1.072
Summary 3,27,1.5 < 2.5% in arrears Per cent,2009-Q3,1.013
Summary 3,27,1.5 < 2.5% in arrears Per cent,2009-Q4,0.955
Summary 3,27,1.5 < 2.5% in arrears Per cent,2010-Q1,0.915
Summary 3,27,1.5 < 2.5% in arrears Per cent,2010-Q2,0.874
Summary 3,27,1.5 < 2.5% in arrears Per cent,2010-Q3,0.837
Summary 3,27,1.5 < 2.5% in arrears Per cent,2010-Q4,0.844
Summary 3,27,1.5 < 2.5% in arrears Per cent,2011-Q1,0.821
Summary 3,27,1.5 < 2.5% in arrears Per cent,2011-Q2,0.81
Summary 3,27,1.5 < 2.5% in arrears Per cent,2011-Q3,0.787
Summary 3,27,1.5 < 2.5% in arrears Per cent,2011-Q4,0.771
Summary 3,27,1.5 < 2.5% in arrears Per cent,2012-Q1,0.762
Summary 3,27,1.5 < 2.5% in arrears Per cent,2012-Q2,0.756
Summary 3,27,1.5 < 2.5% in arrears Per cent,2012-Q3,0.758
Summary 3,27,1.5 < 2.5% in arrears Per cent,2012-Q4,0.743
Summary 3,27,1.5 < 2.5% in arrears Per cent,2013-Q1,0.749
Summary 3,27,1.5 < 2.5% in arrears Per cent,2013-Q2,0.725
Summary 3,27,1.5 < 2.5% in arrears Per cent,2013-Q3,0.685
Summary 3,27,1.5 < 2.5% in arrears Per cent,2013-Q4,0.658
Summary 3,27,1.5 < 2.5% in arrears Per cent,2014-Q1,0.628
Summary 3,27,1.5 < 2.5% in arrears Per cent,2014-Q2,0.583
Summary 3,27,1.5 < 2.5% in arrears Per cent,2014-Q3,0.548
Summary 3,27,1.5 < 2.5% in arrears Per cent,2014-Q4,0.518
Summary 3,27,1.5 < 2.5% in arrears Per cent,2015-Q1,0.493
Summary 3,27,1.5 < 2.5% in arrears Per cent,2015-Q2,0.467
Summary 3,27,1.5 < 2.5% in arrears Per cent,2015-Q3,0.44
Summary 3,27,1.5 < 2.5% in arrears Per cent,2015-Q4,0.42
Summary 3,27,1.5 < 2.5% in arrears Per cent,2016-Q1,0.403
Summary 3,27,1.5 < 2.5% in arrears Per cent,2016-Q2,0.387
Summary 3,27,1.5 < 2.5% in arrears Per cent,2016-Q3,0.373
Summary 3,27,1.5 < 2.5% in arrears Per cent,2016-Q4,0.351
Summary 3,27,1.5 < 2.5% in arrears Per cent,2017-Q1,0.331
Summary 3,27,1.5 < 2.5% in arrears Per cent,2017-Q2,0.315
Summary 3,27,1.5 < 2.5% in arrears Per cent,2017-Q3,0.305
Summary 3,27,1.5 < 2.5% in arrears Per cent,2017-Q4,0.294
Summary 3,27,1.5 < 2.5% in arrears Per cent,2018-Q1,0.289
Summary 3,27,1.5 < 2.5% in arrears Per cent,2018-Q2,0.27
Summary 3,27,1.5 < 2.5% in arrears Per cent,2018-Q3,0.274
Summary 3,27,1.5 < 2.5% in arrears Per cent,2018-Q4,0.274
Summary 3,27,1.5 < 2.5% in arrears Per cent,2019-Q1,0.271
Summary 3,27,1.5 < 2.5% in arrears Per cent,2019-Q2,0.259
Summary 3,27,1.5 < 2.5% in arrears Per cent,2019-Q3,0.246
Summary 3,27,1.5 < 2.5% in arrears Per cent,2019-Q4,0.243
Summary 3,27,1.5 < 2.5% in arrears Per cent,2020-Q1,0.248
Summary 3,27,1.5 < 2.5% in arrears Per cent,2020-Q2,0.239
Summary 3,27,1.5 < 2.5% in arrears Per cent,2020-Q3,0.218
Summary 3,27,1.5 < 2.5% in arrears Per cent,2020-Q4,0.232
Summary 3,27,1.5 < 2.5% in arrears Per cent,2021-Q1,0.233
Summary 3,27,1.5 < 2.5% in arrears Per cent,2021-Q2,0.205
Summary 3,27,1.5 < 2.5% in arrears Per cent,2021-Q3,0.185
Summary 3,27,1.5 < 2.5% in arrears Per cent,2021-Q4,0.178
Summary 3,27,1.5 < 2.5% in arrears Per cent,2022-Q1,0.167
Summary 3,27,1.5 < 2.5% in arrears Per cent,2022-Q2,0.168
Summary 3,27,1.5 < 2.5% in arrears Per cent,2022-Q3,0.172
Summary 3,27,1.5 < 2.5% in arrears Per cent,2022-Q4,0.19
Summary 3,27,1.5 < 2.5% in arrears Per cent,2023-Q1,0.228
Summary 3,27,1.5 < 2.5% in arrears Per cent,2023-Q2,0.26
Summary 3,27,1.5 < 2.5% in arrears Per cent,2023-Q3,0.285
Summary 3,27,1.5 < 2.5% in arrears Per cent,2023-Q4,0.289
Summary 3,27,1.5 < 2.5% in arrears Per cent,2024-Q1,0.282
Summary 3,27,1.5 < 2.5% in arrears Per cent,2024-Q2,0.291
Summary 3,27,1.5 < 2.5% in arrears Per cent,2024-Q3,0.278
Summary 3,27,1.5 < 2.5% in arrears Per cent,2024-Q4,0.263
Summary 3,27,1.5 < 2.5% in arrears Per cent,2025-Q1,0.258
Summary 3,27,1.5 < 2.5% in arrears Per cent,2025-Q2,0.249
Summary 3,27,1.5 < 2.5% in arrears Per cent,2025-Q3,0.235
Summary 3,27,1.5 < 2.5% in arrears Per cent,2025-Q4,0.237
Summary 3,28,2.5 < 5% in arrears Per cent,2007-Q1,0.73
Summary 3,28,2.5 < 5% in arrears Per cent,2007-Q2,0.744
Summary 3,28,2.5 < 5% in arrears Per cent,2007-Q3,0.751
Summary 3,28,2.5 < 5% in arrears Per cent,2007-Q4,0.79
Summary 3,28,2.5 < 5% in arrears Per cent,2008-Q1,0.846
Summary 3,28,2.5 < 5% in arrears Per cent,2008-Q2,0.877
Summary 3,28,2.5 < 5% in arrears Per cent,2008-Q3,1.0
Summary 3,28,2.5 < 5% in arrears Per cent,2008-Q4,1.174
Summary 3,28,2.5 < 5% in arrears Per cent,2009-Q1,1.303
Summary 3,28,2.5 < 5% in arrears Per cent,2009-Q2,1.28
Summary 3,28,2.5 < 5% in arrears Per cent,2009-Q3,1.243
Summary 3,28,2.5 < 5% in arrears Per cent,2009-Q4,1.177
Summary 3,28,2.5 < 5% in arrears Per cent,2010-Q1,1.122
Summary 3,28,2.5 < 5% in arrears Per cent,2010-Q2,1.063
Summary 3,28,2.5 < 5% in arrears Per cent,2010-Q3,1.006
Summary 3,28,2.5 < 5% in arrears Per cent,2010-Q4,0.983
Summary 3,28,2.5 < 5% in arrears Per cent,2011-Q1,0.965
Summary 3,28,2.5 < 5% in arrears Per cent,2011-Q2,0.934
Summary 3,28,2.5 < 5% in arrears Per cent,2011-Q3,0.892
Summary 3,28,2.5 < 5% in arrears Per cent,2011-Q4,0.863
Summary 3,28,2.5 < 5% in arrears Per cent,2012-Q1,0.824
Summary 3,28,2.5 < 5% in arrears Per cent,2012-Q2,0.797
Summary 3,28,2.5 < 5% in arrears Per cent,2012-Q3,0.805
Summary 3,28,2.5 < 5% in arrears Per cent,2012-Q4,0.791
Summary 3,28,2.5 < 5% in arrears Per cent,2013-Q1,0.796
Summary 3,28,2.5 < 5% in arrears Per cent,2013-Q2,0.77
Summary 3,28,2.5 < 5% in arrears Per cent,2013-Q3,0.732
Summary 3,28,2.5 < 5% in arrears Per cent,2013-Q4,0.696
Summary 3,28,2.5 < 5% in arrears Per cent,2014-Q1,0.653
Summary 3,28,2.5 < 5% in arrears Per cent,2014-Q2,0.607
Summary 3,28,2.5 < 5% in arrears Per cent,2014-Q3,0.561
Summary 3,28,2.5 < 5% in arrears Per cent,2014-Q4,0.532
Summary 3,28,2.5 < 5% in arrears Per cent,2015-Q1,0.517
Summary 3,28,2.5 < 5% in arrears Per cent,2015-Q2,0.49
Summary 3,28,2.5 < 5% in arrears Per cent,2015-Q3,0.465
Summary 3,28,2.5 < 5% in arrears Per cent,2015-Q4,0.442
Summary 3,28,2.5 < 5% in arrears Per cent,2016-Q1,0.427
Summary 3,28,2.5 < 5% in arrears Per cent,2016-Q2,0.414
Summary 3,28,2.5 < 5% in arrears Per cent,2016-Q3,0.391
Summary 3,28,2.5 < 5% in arrears Per cent,2016-Q4,0.373
Summary 3,28,2.5 < 5% in arrears Per cent,2017-Q1,0.359
Summary 3,28,2.5 < 5% in arrears Per cent,2017-Q2,0.342
Summary 3,28,2.5 < 5% in arrears Per cent,2017-Q3,0.321
Summary 3,28,2.5 < 5% in arrears Per cent,2017-Q4,0.312
Summary 3,28,2.5 < 5% in arrears Per cent,2018-Q1,0.307
Summary 3,28,2.5 < 5% in arrears Per cent,2018-Q2,0.288
Summary 3,28,2.5 < 5% in arrears Per cent,2018-Q3,0.286
Summary 3,28,2.5 < 5% in arrears Per cent,2018-Q4,0.28
Summary 3,28,2.5 < 5% in arrears Per cent,2019-Q1,0.277
Summary 3,28,2.5 < 5% in arrears Per cent,2019-Q2,0.27
Summary 3,28,2.5 < 5% in arrears Per cent,2019-Q3,0.256
Summary 3,28,2.5 < 5% in arrears Per cent,2019-Q4,0.246
Summary 3,28,2.5 < 5% in arrears Per cent,2020-Q1,0.251
Summary 3,28,2.5 < 5% in arrears Per cent,2020-Q2,0.258
Summary 3,28,2.5 < 5% in arrears Per cent,2020-Q3,0.251
Summary 3,28,2.5 < 5% in arrears Per cent,2020-Q4,0.253
Summary 3,28,2.5 < 5% in arrears Per cent,2021-Q1,0.262
Summary 3,28,2.5 < 5% in arrears Per cent,2021-Q2,0.248
Summary 3,28,2.5 < 5% in arrears Per cent,2021-Q3,0.231
Summary 3,28,2.5 < 5% in arrears Per cent,2021-Q4,0.218
Summary 3,28,2.5 < 5% in arrears Per cent,2022-Q1,0.21
Summary 3,28,2.5 < 5% in arrears Per cent,2022-Q2,0.202
Summary 3,28,2.5 < 5% in arrears Per cent,2022-Q3,0.197
Summary 3,28,2.5 < 5% in arrears Per cent,2022-Q4,0.215
Summary 3,28,2.5 < 5% in arrears Per cent,2023-Q1,0.241
Summary 3,28,2.5 < 5% in arrears Per cent,2023-Q2,0.289
Summary 3,28,2.5 < 5% in arrears Per cent,2023-Q3,0.341
Summary 3,28,2.5 < 5% in arrears Per cent,2023-Q4,0.372
Summary 3,28,2.5 < 5% in arrears Per cent,2024-Q1,0.363
Summary 3,28,2.5 < 5% in arrears Per cent,2024-Q2,0.346
Summary 3,28,2.5 < 5% in arrears Per cent,2024-Q3,0.336
Summary 3,28,2.5 < 5% in arrears Per cent,2024-Q4,0.323
Summary 3,28,2.5 < 5% in arrears Per cent,2025-Q1,0.312
Summary 3,28,2.5 < 5% in arrears Per cent,2025-Q2,0.306
Summary 3,28,2.5 < 5% in arrears Per cent,2025-Q3,0.29
Summary 3,28,2.5 < 5% in arrears Per cent,2025-Q4,0.282
Summary 3,29,5 < 7.5% in arrears Per cent,2007-Q1,0.232
Summary 3,29,5 < 7.5% in arrears Per cent,2007-Q2,0.239
Summary 3,29,5 < 7.5% in arrears Per cent,2007-Q3,0.263
Summary 3,29,5 < 7.5% in arrears Per cent,2007-Q4,0.269
Summary 3,29,5 < 7.5% in arrears Per cent,2008-Q1,0.29
Summary 3,29,5 < 7.5% in arrears Per cent,2008-Q2,0.307
Summary 3,29,5 < 7.5% in arrears Per cent,2008-Q3,0.351
Summary 3,29,5 < 7.5% in arrears Per cent,2008-Q4,0.418
Summary 3,29,5 < 7.5% in arrears Per cent,2009-Q1,0.473
Summary 3,29,5 < 7.5% in arrears Per cent,2009-Q2,0.496
Summary 3,29,5 < 7.5% in arrears Per cent,2009-Q3,0.517
Summary 3,29,5 < 7.5% in arrears Per cent,2009-Q4,0.512
Summary 3,29,5 < 7.5% in arrears Per cent,2010-Q1,0.502
Summary 3,29,5 < 7.5% in arrears Per cent,2010-Q2,0.478
Summary 3,29,5 < 7.5% in arrears Per cent,2010-Q3,0.448
Summary 3,29,5 < 7.5% in arrears Per cent,2010-Q4,0.44
Summary 3,29,5 < 7.5% in arrears Per cent,2011-Q1,0.418
Summary 3,29,5 < 7.5% in arrears Per cent,2011-Q2,0.396
Summary 3,29,5 < 7.5% in arrears Per cent,2011-Q3,0.378
Summary 3,29,5 < 7.5% in arrears Per cent,2011-Q4,0.362
Summary 3,29,5 < 7.5% in arrears Per cent,2012-Q1,0.335
Summary 3,29,5 < 7.5% in arrears Per cent,2012-Q2,0.32
Summary 3,29,5 < 7.5% in arrears Per cent,2012-Q3,0.321
